"","Year","Round","State","Representatives","Standing"
"9494",2019,189,"Utah",2,35
"9495",2019,189,"Vermont",1,1
"9496",2019,189,"Virginia",6,36
"9497",2019,189,"Washington",6,16
"9498",2019,189,"West Virginia",1,29
"9499",2019,189,"Wisconsin",4,33
"9500",2019,189,"Wyoming",1,0
"9501",2019,190,"Alabama",4,13
"9502",2019,190,"Alaska",1,2
"9503",2019,190,"Arizona",5,38
"9504",2019,190,"Arkansas",2,21
"9505",2019,190,"California",29,41
"9506",2019,190,"Colorado",4,31
"9507",2019,190,"Connecticut",3,12
"9508",2019,190,"Delaware",1,5
"9509",2019,190,"Florida",16,35
"9510",2019,190,"Georgia",8,25
"9511",2019,190,"Hawaii",1,11
"9512",2019,190,"Idaho",1,29
"9513",2019,190,"Illinois",9,40
"9514",2019,190,"Indiana",5,20
"9515",2019,190,"Iowa",2,32
"9516",2019,190,"Kansas",2,17
"9517",2019,190,"Kentucky",3,33
"9518",2019,190,"Louisiana",3,42
"9519",2019,190,"Maine",1,9
"9520",2019,190,"Maryland",4,46
"9521",2019,190,"Massachusetts",5,27
"9522",2019,190,"Michigan",7,39
"9523",2019,190,"Minnesota",4,28
"9524",2019,190,"Mississippi",2,18
"9525",2019,190,"Missouri",5,49
"9526",2019,190,"Montana",1,7
"9527",2019,190,"Nebraska",1,47
"9528",2019,190,"Nevada",2,26
"9529",2019,190,"New Hampshire",1,10
"9530",2019,190,"New Jersey",6,48
"9531",2019,190,"New Mexico",2,8
"9532",2019,190,"New York",14,43
"9533",2019,190,"North Carolina",8,23
"9534",2019,190,"North Dakota",1,3
"9535",2019,190,"Ohio",9,22
"9536",2019,190,"Oklahoma",3,14
"9537",2019,190,"Oregon",3,19
"9538",2019,190,"Pennsylvania",9,45
"9539",2019,190,"Rhode Island",1,6
"9540",2019,190,"South Carolina",4,15
"9541",2019,190,"South Dakota",1,4
"9542",2019,190,"Tennessee",5,24
"9543",2019,190,"Texas",21,44
"9544",2019,190,"Utah",2,36
"9545",2019,190,"Vermont",1,1
"9546",2019,190,"Virginia",6,37
"9547",2019,190,"Washington",6,16
"9548",2019,190,"West Virginia",1,30
"9549",2019,190,"Wisconsin",4,34
"9550",2019,190,"Wyoming",1,0
"9551",2019,191,"Alabama",4,13
"9552",2019,191,"Alaska",1,2
"9553",2019,191,"Arizona",5,39
"9554",2019,191,"Arkansas",2,22
"9555",2019,191,"California",29,42
"9556",2019,191,"Colorado",4,32
"9557",2019,191,"Connecticut",3,12
"9558",2019,191,"Delaware",1,5
"9559",2019,191,"Florida",16,36
"9560",2019,191,"Georgia",8,26
"9561",2019,191,"Hawaii",1,11
"9562",2019,191,"Idaho",1,30
"9563",2019,191,"Illinois",9,41
"9564",2019,191,"Indiana",5,21
"9565",2019,191,"Iowa",2,33
"9566",2019,191,"Kansas",2,18
"9567",2019,191,"Kentucky",3,34
"9568",2019,191,"Louisiana",3,43
"9569",2019,191,"Maine",1,9
"9570",2019,191,"Maryland",4,47
"9571",2019,191,"Massachusetts",5,28
"9572",2019,191,"Michigan",7,40
"9573",2019,191,"Minnesota",4,29
"9574",2019,191,"Mississippi",2,19
"9575",2019,191,"Missouri",5,14
"9576",2019,191,"Montana",1,7
"9577",2019,191,"Nebraska",1,48
"9578",2019,191,"Nevada",2,27
"9579",2019,191,"New Hampshire",1,10
"9580",2019,191,"New Jersey",7,49
"9581",2019,191,"New Mexico",2,8
"9582",2019,191,"New York",14,44
"9583",2019,191,"North Carolina",8,24
"9584",2019,191,"North Dakota",1,3
"9585",2019,191,"Ohio",9,23
"9586",2019,191,"Oklahoma",3,15
"9587",2019,191,"Oregon",3,20
"9588",2019,191,"Pennsylvania",9,46
"9589",2019,191,"Rhode Island",1,6
"9590",2019,191,"South Carolina",4,16
"9591",2019,191,"South Dakota",1,4
"9592",2019,191,"Tennessee",5,25
"9593",2019,191,"Texas",21,45
"9594",2019,191,"Utah",2,37
"9595",2019,191,"Vermont",1,1
"9596",2019,191,"Virginia",6,38
"9597",2019,191,"Washington",6,17
"9598",2019,191,"West Virginia",1,31
"9599",2019,191,"Wisconsin",4,35
"9600",2019,191,"Wyoming",1,0
"9601",2019,192,"Alabama",4,13
"9602",2019,192,"Alaska",1,2
"9603",2019,192,"Arizona",5,40
"9604",2019,192,"Arkansas",2,23
"9605",2019,192,"California",29,43
"9606",2019,192,"Colorado",4,33
"9607",2019,192,"Connecticut",3,12
"9608",2019,192,"Delaware",1,5
"9609",2019,192,"Florida",16,37
"9610",2019,192,"Georgia",8,27
"9611",2019,192,"Hawaii",1,11
"9612",2019,192,"Idaho",1,31
"9613",2019,192,"Illinois",9,42
"9614",2019,192,"Indiana",5,22
"9615",2019,192,"Iowa",2,34
"9616",2019,192,"Kansas",2,19
"9617",2019,192,"Kentucky",3,35
"9618",2019,192,"Louisiana",3,44
"9619",2019,192,"Maine",1,9
"9620",2019,192,"Maryland",4,48
"9621",2019,192,"Massachusetts",5,29
"9622",2019,192,"Michigan",7,41
"9623",2019,192,"Minnesota",4,30
"9624",2019,192,"Mississippi",2,20
"9625",2019,192,"Missouri",5,14
"9626",2019,192,"Montana",1,7
"9627",2019,192,"Nebraska",2,49
"9628",2019,192,"Nevada",2,28
"9629",2019,192,"New Hampshire",1,10
"9630",2019,192,"New Jersey",7,18
"9631",2019,192,"New Mexico",2,8
"9632",2019,192,"New York",14,45
"9633",2019,192,"North Carolina",8,25
"9634",2019,192,"North Dakota",1,3
"9635",2019,192,"Ohio",9,24
"9636",2019,192,"Oklahoma",3,15
"9637",2019,192,"Oregon",3,21
"9638",2019,192,"Pennsylvania",9,47
"9639",2019,192,"Rhode Island",1,6
"9640",2019,192,"South Carolina",4,16
"9641",2019,192,"South Dakota",1,4
"9642",2019,192,"Tennessee",5,26
"9643",2019,192,"Texas",21,46
"9644",2019,192,"Utah",2,38
"9645",2019,192,"Vermont",1,1
"9646",2019,192,"Virginia",6,39
"9647",2019,192,"Washington",6,17
"9648",2019,192,"West Virginia",1,32
"9649",2019,192,"Wisconsin",4,36
"9650",2019,192,"Wyoming",1,0
"9651",2019,193,"Alabama",4,14
"9652",2019,193,"Alaska",1,2
"9653",2019,193,"Arizona",5,41
"9654",2019,193,"Arkansas",2,24
"9655",2019,193,"California",29,44
"9656",2019,193,"Colorado",4,34
"9657",2019,193,"Connecticut",3,13
"9658",2019,193,"Delaware",1,5
"9659",2019,193,"Florida",16,38
"9660",2019,193,"Georgia",8,28
"9661",2019,193,"Hawaii",1,12
"9662",2019,193,"Idaho",1,32
"9663",2019,193,"Illinois",9,43
"9664",2019,193,"Indiana",5,23
"9665",2019,193,"Iowa",2,35
"9666",2019,193,"Kansas",2,20
"9667",2019,193,"Kentucky",3,36
"9668",2019,193,"Louisiana",3,45
"9669",2019,193,"Maine",1,10
"9670",2019,193,"Maryland",5,49
"9671",2019,193,"Massachusetts",5,30
"9672",2019,193,"Michigan",7,42
"9673",2019,193,"Minnesota",4,31
"9674",2019,193,"Mississippi",2,21
"9675",2019,193,"Missouri",5,15
"9676",2019,193,"Montana",1,7
"9677",2019,193,"Nebraska",2,8
"9678",2019,193,"Nevada",2,29
"9679",2019,193,"New Hampshire",1,11
"9680",2019,193,"New Jersey",7,19
"9681",2019,193,"New Mexico",2,9
"9682",2019,193,"New York",14,46
"9683",2019,193,"North Carolina",8,26
"9684",2019,193,"North Dakota",1,3
"9685",2019,193,"Ohio",9,25
"9686",2019,193,"Oklahoma",3,16
"9687",2019,193,"Oregon",3,22
"9688",2019,193,"Pennsylvania",9,48
"9689",2019,193,"Rhode Island",1,6
"9690",2019,193,"South Carolina",4,17
"9691",2019,193,"South Dakota",1,4
"9692",2019,193,"Tennessee",5,27
"9693",2019,193,"Texas",21,47
"9694",2019,193,"Utah",2,39
"9695",2019,193,"Vermont",1,1
"9696",2019,193,"Virginia",6,40
"9697",2019,193,"Washington",6,18
"9698",2019,193,"West Virginia",1,33
"9699",2019,193,"Wisconsin",4,37
"9700",2019,193,"Wyoming",1,0
"9701",2019,194,"Alabama",4,14
"9702",2019,194,"Alaska",1,2
"9703",2019,194,"Arizona",5,42
"9704",2019,194,"Arkansas",2,25
"9705",2019,194,"California",29,45
"9706",2019,194,"Colorado",4,35
"9707",2019,194,"Connecticut",3,13
"9708",2019,194,"Delaware",1,5
"9709",2019,194,"Florida",16,39
"9710",2019,194,"Georgia",8,29
"9711",2019,194,"Hawaii",1,12
"9712",2019,194,"Idaho",1,33
"9713",2019,194,"Illinois",9,44
"9714",2019,194,"Indiana",5,24
"9715",2019,194,"Iowa",2,36
"9716",2019,194,"Kansas",2,21
"9717",2019,194,"Kentucky",3,37
"9718",2019,194,"Louisiana",3,46
"9719",2019,194,"Maine",1,10
"9720",2019,194,"Maryland",5,15
"9721",2019,194,"Massachusetts",5,31
"9722",2019,194,"Michigan",7,43
"9723",2019,194,"Minnesota",4,32
"9724",2019,194,"Mississippi",2,22
"9725",2019,194,"Missouri",5,16
"9726",2019,194,"Montana",1,7
"9727",2019,194,"Nebraska",2,8
"9728",2019,194,"Nevada",2,30
"9729",2019,194,"New Hampshire",1,11
"9730",2019,194,"New Jersey",7,20
"9731",2019,194,"New Mexico",2,9
"9732",2019,194,"New York",14,47
"9733",2019,194,"North Carolina",8,27
"9734",2019,194,"North Dakota",1,3
"9735",2019,194,"Ohio",9,26
"9736",2019,194,"Oklahoma",3,17
"9737",2019,194,"Oregon",3,23
"9738",2019,194,"Pennsylvania",10,49
"9739",2019,194,"Rhode Island",1,6
"9740",2019,194,"South Carolina",4,18
"9741",2019,194,"South Dakota",1,4
"9742",2019,194,"Tennessee",5,28
"9743",2019,194,"Texas",21,48
"9744",2019,194,"Utah",2,40
"9745",2019,194,"Vermont",1,1
"9746",2019,194,"Virginia",6,41
"9747",2019,194,"Washington",6,19
"9748",2019,194,"West Virginia",1,34
"9749",2019,194,"Wisconsin",4,38
"9750",2019,194,"Wyoming",1,0
"9751",2019,195,"Alabama",4,14
"9752",2019,195,"Alaska",1,2
"9753",2019,195,"Arizona",5,43
"9754",2019,195,"Arkansas",2,26
"9755",2019,195,"California",29,46
"9756",2019,195,"Colorado",4,36
"9757",2019,195,"Connecticut",3,13
"9758",2019,195,"Delaware",1,5
"9759",2019,195,"Florida",16,40
"9760",2019,195,"Georgia",8,30
"9761",2019,195,"Hawaii",1,12
"9762",2019,195,"Idaho",1,34
"9763",2019,195,"Illinois",9,45
"9764",2019,195,"Indiana",5,25
"9765",2019,195,"Iowa",2,37
"9766",2019,195,"Kansas",2,21
"9767",2019,195,"Kentucky",3,38
"9768",2019,195,"Louisiana",3,47
"9769",2019,195,"Maine",1,10
"9770",2019,195,"Maryland",5,15
"9771",2019,195,"Massachusetts",5,32
"9772",2019,195,"Michigan",7,44
"9773",2019,195,"Minnesota",4,33
"9774",2019,195,"Mississippi",2,22
"9775",2019,195,"Missouri",5,16
"9776",2019,195,"Montana",1,7
"9777",2019,195,"Nebraska",2,8
"9778",2019,195,"Nevada",2,31
"9779",2019,195,"New Hampshire",1,11
"9780",2019,195,"New Jersey",7,20
"9781",2019,195,"New Mexico",2,9
"9782",2019,195,"New York",14,48
"9783",2019,195,"North Carolina",8,28
"9784",2019,195,"North Dakota",1,3
"9785",2019,195,"Ohio",9,27
"9786",2019,195,"Oklahoma",3,17
"9787",2019,195,"Oregon",3,23
"9788",2019,195,"Pennsylvania",10,24
"9789",2019,195,"Rhode Island",1,6
"9790",2019,195,"South Carolina",4,18
"9791",2019,195,"South Dakota",1,4
"9792",2019,195,"Tennessee",5,29
"9793",2019,195,"Texas",22,49
"9794",2019,195,"Utah",2,41
"9795",2019,195,"Vermont",1,1
"9796",2019,195,"Virginia",6,42
"9797",2019,195,"Washington",6,19
"9798",2019,195,"West Virginia",1,35
"9799",2019,195,"Wisconsin",4,39
"9800",2019,195,"Wyoming",1,0
"9801",2019,196,"Alabama",4,14
"9802",2019,196,"Alaska",1,2
"9803",2019,196,"Arizona",5,44
"9804",2019,196,"Arkansas",2,26
"9805",2019,196,"California",29,47
"9806",2019,196,"Colorado",4,36
"9807",2019,196,"Connecticut",3,13
"9808",2019,196,"Delaware",1,5
"9809",2019,196,"Florida",16,41
"9810",2019,196,"Georgia",8,30
"9811",2019,196,"Hawaii",1,12
"9812",2019,196,"Idaho",1,34
"9813",2019,196,"Illinois",9,46
"9814",2019,196,"Indiana",5,25
"9815",2019,196,"Iowa",2,37
"9816",2019,196,"Kansas",2,21
"9817",2019,196,"Kentucky",3,39
"9818",2019,196,"Louisiana",3,48
"9819",2019,196,"Maine",1,10
"9820",2019,196,"Maryland",5,15
"9821",2019,196,"Massachusetts",5,32
"9822",2019,196,"Michigan",7,45
"9823",2019,196,"Minnesota",4,33
"9824",2019,196,"Mississippi",2,22
"9825",2019,196,"Missouri",5,16
"9826",2019,196,"Montana",1,7
"9827",2019,196,"Nebraska",2,8
"9828",2019,196,"Nevada",2,31
"9829",2019,196,"New Hampshire",1,11
"9830",2019,196,"New Jersey",7,20
"9831",2019,196,"New Mexico",2,9
"9832",2019,196,"New York",15,49
"9833",2019,196,"North Carolina",8,28
"9834",2019,196,"North Dakota",1,3
"9835",2019,196,"Ohio",9,27
"9836",2019,196,"Oklahoma",3,17
"9837",2019,196,"Oregon",3,23
"9838",2019,196,"Pennsylvania",10,24
"9839",2019,196,"Rhode Island",1,6
"9840",2019,196,"South Carolina",4,18
"9841",2019,196,"South Dakota",1,4
"9842",2019,196,"Tennessee",5,29
"9843",2019,196,"Texas",22,38
"9844",2019,196,"Utah",2,42
"9845",2019,196,"Vermont",1,1
"9846",2019,196,"Virginia",6,43
"9847",2019,196,"Washington",6,19
"9848",2019,196,"West Virginia",1,35
"9849",2019,196,"Wisconsin",4,40
"9850",2019,196,"Wyoming",1,0
"9851",2019,197,"Alabama",4,14
"9852",2019,197,"Alaska",1,2
"9853",2019,197,"Arizona",5,45
"9854",2019,197,"Arkansas",2,26
"9855",2019,197,"California",29,48
"9856",2019,197,"Colorado",4,37
"9857",2019,197,"Connecticut",3,13
"9858",2019,197,"Delaware",1,5
"9859",2019,197,"Florida",16,42
"9860",2019,197,"Georgia",8,30
"9861",2019,197,"Hawaii",1,12
"9862",2019,197,"Idaho",1,35
"9863",2019,197,"Illinois",9,47
"9864",2019,197,"Indiana",5,25
"9865",2019,197,"Iowa",2,38
"9866",2019,197,"Kansas",2,21
"9867",2019,197,"Kentucky",3,40
"9868",2019,197,"Louisiana",4,49
"9869",2019,197,"Maine",1,10
"9870",2019,197,"Maryland",5,15
"9871",2019,197,"Massachusetts",5,33
"9872",2019,197,"Michigan",7,46
"9873",2019,197,"Minnesota",4,34
"9874",2019,197,"Mississippi",2,22
"9875",2019,197,"Missouri",5,16
"9876",2019,197,"Montana",1,7
"9877",2019,197,"Nebraska",2,8
"9878",2019,197,"Nevada",2,32
"9879",2019,197,"New Hampshire",1,11
"9880",2019,197,"New Jersey",7,20
"9881",2019,197,"New Mexico",2,9
"9882",2019,197,"New York",15,31
"9883",2019,197,"North Carolina",8,28
"9884",2019,197,"North Dakota",1,3
"9885",2019,197,"Ohio",9,27
"9886",2019,197,"Oklahoma",3,17
"9887",2019,197,"Oregon",3,23
"9888",2019,197,"Pennsylvania",10,24
"9889",2019,197,"Rhode Island",1,6
"9890",2019,197,"South Carolina",4,18
"9891",2019,197,"South Dakota",1,4
"9892",2019,197,"Tennessee",5,29
"9893",2019,197,"Texas",22,39
"9894",2019,197,"Utah",2,43
"9895",2019,197,"Vermont",1,1
"9896",2019,197,"Virginia",6,44
"9897",2019,197,"Washington",6,19
"9898",2019,197,"West Virginia",1,36
"9899",2019,197,"Wisconsin",4,41
"9900",2019,197,"Wyoming",1,0
"9901",2019,198,"Alabama",4,15
"9902",2019,198,"Alaska",1,2
"9903",2019,198,"Arizona",5,46
"9904",2019,198,"Arkansas",2,27
"9905",2019,198,"California",30,49
"9906",2019,198,"Colorado",4,38
"9907",2019,198,"Connecticut",3,13
"9908",2019,198,"Delaware",1,5
"9909",2019,198,"Florida",16,43
"9910",2019,198,"Georgia",8,31
"9911",2019,198,"Hawaii",1,12
"9912",2019,198,"Idaho",1,36
"9913",2019,198,"Illinois",9,48
"9914",2019,198,"Indiana",5,26
"9915",2019,198,"Iowa",2,39
"9916",2019,198,"Kansas",2,22
"9917",2019,198,"Kentucky",3,41
"9918",2019,198,"Louisiana",4,14
"9919",2019,198,"Maine",1,10
"9920",2019,198,"Maryland",5,16
"9921",2019,198,"Massachusetts",5,34
"9922",2019,198,"Michigan",7,47
"9923",2019,198,"Minnesota",4,35
"9924",2019,198,"Mississippi",2,23
"9925",2019,198,"Missouri",5,17
"9926",2019,198,"Montana",1,7
"9927",2019,198,"Nebraska",2,8
"9928",2019,198,"Nevada",2,33
"9929",2019,198,"New Hampshire",1,11
"9930",2019,198,"New Jersey",7,21
"9931",2019,198,"New Mexico",2,9
"9932",2019,198,"New York",15,32
"9933",2019,198,"North Carolina",8,29
"9934",2019,198,"North Dakota",1,3
"9935",2019,198,"Ohio",9,28
"9936",2019,198,"Oklahoma",3,18
"9937",2019,198,"Oregon",3,24
"9938",2019,198,"Pennsylvania",10,25
"9939",2019,198,"Rhode Island",1,6
"9940",2019,198,"South Carolina",4,19
"9941",2019,198,"South Dakota",1,4
"9942",2019,198,"Tennessee",5,30
"9943",2019,198,"Texas",22,40
"9944",2019,198,"Utah",2,44
"9945",2019,198,"Vermont",1,1
"9946",2019,198,"Virginia",6,45
"9947",2019,198,"Washington",6,20
"9948",2019,198,"West Virginia",1,37
"9949",2019,198,"Wisconsin",4,42
"9950",2019,198,"Wyoming",1,0
"9951",2019,199,"Alabama",4,15
"9952",2019,199,"Alaska",1,2
"9953",2019,199,"Arizona",5,47
"9954",2019,199,"Arkansas",2,27
"9955",2019,199,"California",30,42
"9956",2019,199,"Colorado",4,38
"9957",2019,199,"Connecticut",3,13
"9958",2019,199,"Delaware",1,5
"9959",2019,199,"Florida",16,44
"9960",2019,199,"Georgia",8,31
"9961",2019,199,"Hawaii",1,12
"9962",2019,199,"Idaho",1,36
"9963",2019,199,"Illinois",10,49
"9964",2019,199,"Indiana",5,26
"9965",2019,199,"Iowa",2,39
"9966",2019,199,"Kansas",2,22
"9967",2019,199,"Kentucky",3,41
"9968",2019,199,"Louisiana",4,14
"9969",2019,199,"Maine",1,10
"9970",2019,199,"Maryland",5,16
"9971",2019,199,"Massachusetts",5,34
"9972",2019,199,"Michigan",7,48
"9973",2019,199,"Minnesota",4,35
"9974",2019,199,"Mississippi",2,23
"9975",2019,199,"Missouri",5,17
"9976",2019,199,"Montana",1,7
"9977",2019,199,"Nebraska",2,8
"9978",2019,199,"Nevada",2,33
"9979",2019,199,"New Hampshire",1,11
"9980",2019,199,"New Jersey",7,21
"9981",2019,199,"New Mexico",2,9
"9982",2019,199,"New York",15,32
"9983",2019,199,"North Carolina",8,29
"9984",2019,199,"North Dakota",1,3
"9985",2019,199,"Ohio",9,28
"9986",2019,199,"Oklahoma",3,18
"9987",2019,199,"Oregon",3,24
"9988",2019,199,"Pennsylvania",10,25
"9989",2019,199,"Rhode Island",1,6
"9990",2019,199,"South Carolina",4,19
"9991",2019,199,"South Dakota",1,4
"9992",2019,199,"Tennessee",5,30
"9993",2019,199,"Texas",22,40
"9994",2019,199,"Utah",2,45
"9995",2019,199,"Vermont",1,1
"9996",2019,199,"Virginia",6,46
"9997",2019,199,"Washington",6,20
"9998",2019,199,"West Virginia",1,37
"9999",2019,199,"Wisconsin",4,43
"10000",2019,199,"Wyoming",1,0
"10001",2019,200,"Alabama",4,15
"10002",2019,200,"Alaska",1,2
"10003",2019,200,"Arizona",5,48
"10004",2019,200,"Arkansas",2,28
"10005",2019,200,"California",30,43
"10006",2019,200,"Colorado",4,39
"10007",2019,200,"Connecticut",3,13
"10008",2019,200,"Delaware",1,5
"10009",2019,200,"Florida",16,45
"10010",2019,200,"Georgia",8,32
"10011",2019,200,"Hawaii",1,12
"10012",2019,200,"Idaho",1,37
"10013",2019,200,"Illinois",10,23
"10014",2019,200,"Indiana",5,27
"10015",2019,200,"Iowa",2,40
"10016",2019,200,"Kansas",2,22
"10017",2019,200,"Kentucky",3,42
"10018",2019,200,"Louisiana",4,14
"10019",2019,200,"Maine",1,10
"10020",2019,200,"Maryland",5,16
"10021",2019,200,"Massachusetts",5,35
"10022",2019,200,"Michigan",8,49
"10023",2019,200,"Minnesota",4,36
"10024",2019,200,"Mississippi",2,24
"10025",2019,200,"Missouri",5,17
"10026",2019,200,"Montana",1,7
"10027",2019,200,"Nebraska",2,8
"10028",2019,200,"Nevada",2,34
"10029",2019,200,"New Hampshire",1,11
"10030",2019,200,"New Jersey",7,21
"10031",2019,200,"New Mexico",2,9
"10032",2019,200,"New York",15,33
"10033",2019,200,"North Carolina",8,30
"10034",2019,200,"North Dakota",1,3
"10035",2019,200,"Ohio",9,29
"10036",2019,200,"Oklahoma",3,18
"10037",2019,200,"Oregon",3,25
"10038",2019,200,"Pennsylvania",10,26
"10039",2019,200,"Rhode Island",1,6
"10040",2019,200,"South Carolina",4,19
"10041",2019,200,"South Dakota",1,4
"10042",2019,200,"Tennessee",5,31
"10043",2019,200,"Texas",22,41
"10044",2019,200,"Utah",2,46
"10045",2019,200,"Vermont",1,1
"10046",2019,200,"Virginia",6,47
"10047",2019,200,"Washington",6,20
"10048",2019,200,"West Virginia",1,38
"10049",2019,200,"Wisconsin",4,44
"10050",2019,200,"Wyoming",1,0
"10051",2019,201,"Alabama",4,15
"10052",2019,201,"Alaska",1,2
"10053",2019,201,"Arizona",6,49
"10054",2019,201,"Arkansas",2,29
"10055",2019,201,"California",30,44
"10056",2019,201,"Colorado",4,40
"10057",2019,201,"Connecticut",3,13
"10058",2019,201,"Delaware",1,5
"10059",2019,201,"Florida",16,46
"10060",2019,201,"Georgia",8,33
"10061",2019,201,"Hawaii",1,12
"10062",2019,201,"Idaho",1,38
"10063",2019,201,"Illinois",10,24
"10064",2019,201,"Indiana",5,28
"10065",2019,201,"Iowa",2,41
"10066",2019,201,"Kansas",2,23
"10067",2019,201,"Kentucky",3,43
"10068",2019,201,"Louisiana",4,14
"10069",2019,201,"Maine",1,10
"10070",2019,201,"Maryland",5,16
"10071",2019,201,"Massachusetts",5,36
"10072",2019,201,"Michigan",8,21
"10073",2019,201,"Minnesota",4,37
"10074",2019,201,"Mississippi",2,25
"10075",2019,201,"Missouri",5,17
"10076",2019,201,"Montana",1,7
"10077",2019,201,"Nebraska",2,8
"10078",2019,201,"Nevada",2,35
"10079",2019,201,"New Hampshire",1,11
"10080",2019,201,"New Jersey",7,22
"10081",2019,201,"New Mexico",2,9
"10082",2019,201,"New York",15,34
"10083",2019,201,"North Carolina",8,31
"10084",2019,201,"North Dakota",1,3
"10085",2019,201,"Ohio",9,30
"10086",2019,201,"Oklahoma",3,18
"10087",2019,201,"Oregon",3,26
"10088",2019,201,"Pennsylvania",10,27
"10089",2019,201,"Rhode Island",1,6
"10090",2019,201,"South Carolina",4,19
"10091",2019,201,"South Dakota",1,4
"10092",2019,201,"Tennessee",5,32
"10093",2019,201,"Texas",22,42
"10094",2019,201,"Utah",2,47
"10095",2019,201,"Vermont",1,1
"10096",2019,201,"Virginia",6,48
"10097",2019,201,"Washington",6,20
"10098",2019,201,"West Virginia",1,39
"10099",2019,201,"Wisconsin",4,45
"10100",2019,201,"Wyoming",1,0
"10101",2019,202,"Alabama",4,15
"10102",2019,202,"Alaska",1,2
"10103",2019,202,"Arizona",6,18
"10104",2019,202,"Arkansas",2,30
"10105",2019,202,"California",30,45
"10106",2019,202,"Colorado",4,41
"10107",2019,202,"Connecticut",3,13
"10108",2019,202,"Delaware",1,5
"10109",2019,202,"Florida",16,47
"10110",2019,202,"Georgia",8,34
"10111",2019,202,"Hawaii",1,12
"10112",2019,202,"Idaho",1,39
"10113",2019,202,"Illinois",10,25
"10114",2019,202,"Indiana",5,29
"10115",2019,202,"Iowa",2,42
"10116",2019,202,"Kansas",2,24
"10117",2019,202,"Kentucky",3,44
"10118",2019,202,"Louisiana",4,14
"10119",2019,202,"Maine",1,10
"10120",2019,202,"Maryland",5,16
"10121",2019,202,"Massachusetts",5,37
"10122",2019,202,"Michigan",8,22
"10123",2019,202,"Minnesota",4,38
"10124",2019,202,"Mississippi",2,26
"10125",2019,202,"Missouri",5,17
"10126",2019,202,"Montana",1,7
"10127",2019,202,"Nebraska",2,8
"10128",2019,202,"Nevada",2,36
"10129",2019,202,"New Hampshire",1,11
"10130",2019,202,"New Jersey",7,23
"10131",2019,202,"New Mexico",2,9
"10132",2019,202,"New York",15,35
"10133",2019,202,"North Carolina",8,32
"10134",2019,202,"North Dakota",1,3
"10135",2019,202,"Ohio",9,31
"10136",2019,202,"Oklahoma",3,19
"10137",2019,202,"Oregon",3,27
"10138",2019,202,"Pennsylvania",10,28
"10139",2019,202,"Rhode Island",1,6
"10140",2019,202,"South Carolina",4,20
"10141",2019,202,"South Dakota",1,4
"10142",2019,202,"Tennessee",5,33
"10143",2019,202,"Texas",22,43
"10144",2019,202,"Utah",2,48
"10145",2019,202,"Vermont",1,1
"10146",2019,202,"Virginia",7,49
"10147",2019,202,"Washington",6,21
"10148",2019,202,"West Virginia",1,40
"10149",2019,202,"Wisconsin",4,46
"10150",2019,202,"Wyoming",1,0
"10151",2019,203,"Alabama",4,15
"10152",2019,203,"Alaska",1,2
"10153",2019,203,"Arizona",6,18
"10154",2019,203,"Arkansas",2,31
"10155",2019,203,"California",30,46
"10156",2019,203,"Colorado",4,42
"10157",2019,203,"Connecticut",3,13
"10158",2019,203,"Delaware",1,5
"10159",2019,203,"Florida",16,48
"10160",2019,203,"Georgia",8,35
"10161",2019,203,"Hawaii",1,12
"10162",2019,203,"Idaho",1,40
"10163",2019,203,"Illinois",10,26
"10164",2019,203,"Indiana",5,30
"10165",2019,203,"Iowa",2,43
"10166",2019,203,"Kansas",2,25
"10167",2019,203,"Kentucky",3,45
"10168",2019,203,"Louisiana",4,14
"10169",2019,203,"Maine",1,10
"10170",2019,203,"Maryland",5,16
"10171",2019,203,"Massachusetts",5,38
"10172",2019,203,"Michigan",8,23
"10173",2019,203,"Minnesota",4,39
"10174",2019,203,"Mississippi",2,27
"10175",2019,203,"Missouri",5,17
"10176",2019,203,"Montana",1,7
"10177",2019,203,"Nebraska",2,8
"10178",2019,203,"Nevada",2,37
"10179",2019,203,"New Hampshire",1,11
"10180",2019,203,"New Jersey",7,24
"10181",2019,203,"New Mexico",2,9
"10182",2019,203,"New York",15,36
"10183",2019,203,"North Carolina",8,33
"10184",2019,203,"North Dakota",1,3
"10185",2019,203,"Ohio",9,32
"10186",2019,203,"Oklahoma",3,20
"10187",2019,203,"Oregon",3,28
"10188",2019,203,"Pennsylvania",10,29
"10189",2019,203,"Rhode Island",1,6
"10190",2019,203,"South Carolina",4,21
"10191",2019,203,"South Dakota",1,4
"10192",2019,203,"Tennessee",5,34
"10193",2019,203,"Texas",22,44
"10194",2019,203,"Utah",3,49
"10195",2019,203,"Vermont",1,1
"10196",2019,203,"Virginia",7,19
"10197",2019,203,"Washington",6,22
"10198",2019,203,"West Virginia",1,41
"10199",2019,203,"Wisconsin",4,47
"10200",2019,203,"Wyoming",1,0
"10201",2019,204,"Alabama",4,16
"10202",2019,204,"Alaska",1,2
"10203",2019,204,"Arizona",6,19
"10204",2019,204,"Arkansas",2,32
"10205",2019,204,"California",30,47
"10206",2019,204,"Colorado",4,43
"10207",2019,204,"Connecticut",3,14
"10208",2019,204,"Delaware",1,5
"10209",2019,204,"Florida",17,49
"10210",2019,204,"Georgia",8,36
"10211",2019,204,"Hawaii",1,13
"10212",2019,204,"Idaho",1,41
"10213",2019,204,"Illinois",10,27
"10214",2019,204,"Indiana",5,31
