,Year,Round,State,Representatives,Standing
18380,2010,367,New Jersey,12,32
18381,2010,367,New Mexico,3,9
18382,2010,367,New York,26,41
18383,2010,367,North Carolina,13,34
18384,2010,367,North Dakota,1,2
18385,2010,367,Ohio,15,48
18386,2010,367,Oklahoma,5,26
18387,2010,367,Oregon,5,29
18388,2010,367,Pennsylvania,17,39
18389,2010,367,Rhode Island,1,47
18390,2010,367,South Carolina,6,37
18391,2010,367,South Dakota,1,8
18392,2010,367,Tennessee,9,18
18393,2010,367,Texas,34,40
18394,2010,367,Utah,4,11
18395,2010,367,Vermont,1,1
18396,2010,367,Virginia,11,28
18397,2010,367,Washington,9,36
18398,2010,367,West Virginia,3,4
18399,2010,367,Wisconsin,8,20
18400,2010,367,Wyoming,1,0
18401,2010,368,Alabama,6,46
18402,2010,368,Alaska,1,3
18403,2010,368,Arizona,9,23
18404,2010,368,Arkansas,4,16
18405,2010,368,California,50,47
18406,2010,368,Colorado,7,22
18407,2010,368,Connecticut,5,17
18408,2010,368,Delaware,1,13
18409,2010,368,Florida,25,45
18410,2010,368,Georgia,13,39
18411,2010,368,Hawaii,2,8
18412,2010,368,Idaho,2,15
18413,2010,368,Illinois,17,44
18414,2010,368,Indiana,9,26
18415,2010,368,Iowa,4,25
18416,2010,368,Kansas,4,14
18417,2010,368,Kentucky,6,20
18418,2010,368,Louisiana,6,31
18419,2010,368,Maine,2,7
18420,2010,368,Maryland,8,24
18421,2010,368,Massachusetts,9,28
18422,2010,368,Michigan,13,43
18423,2010,368,Minnesota,7,36
18424,2010,368,Mississippi,4,18
18425,2010,368,Missouri,8,34
18426,2010,368,Montana,1,32
18427,2010,368,Nebraska,3,4
18428,2010,368,Nevada,4,11
18429,2010,368,New Hampshire,2,6
18430,2010,368,New Jersey,12,33
18431,2010,368,New Mexico,3,10
18432,2010,368,New York,26,42
18433,2010,368,North Carolina,13,35
18434,2010,368,North Dakota,1,2
18435,2010,368,Ohio,16,49
18436,2010,368,Oklahoma,5,27
18437,2010,368,Oregon,5,30
18438,2010,368,Pennsylvania,17,40
18439,2010,368,Rhode Island,1,48
18440,2010,368,South Carolina,6,38
18441,2010,368,South Dakota,1,9
18442,2010,368,Tennessee,9,19
18443,2010,368,Texas,34,41
18444,2010,368,Utah,4,12
18445,2010,368,Vermont,1,1
18446,2010,368,Virginia,11,29
18447,2010,368,Washington,9,37
18448,2010,368,West Virginia,3,5
18449,2010,368,Wisconsin,8,21
18450,2010,368,Wyoming,1,0
18451,2010,369,Alabama,6,47
18452,2010,369,Alaska,1,3
18453,2010,369,Arizona,9,23
18454,2010,369,Arkansas,4,16
18455,2010,369,California,50,48
18456,2010,369,Colorado,7,22
18457,2010,369,Connecticut,5,17
18458,2010,369,Delaware,1,13
18459,2010,369,Florida,25,46
18460,2010,369,Georgia,13,40
18461,2010,369,Hawaii,2,8
18462,2010,369,Idaho,2,15
18463,2010,369,Illinois,17,45
18464,2010,369,Indiana,9,26
18465,2010,369,Iowa,4,25
18466,2010,369,Kansas,4,14
18467,2010,369,Kentucky,6,20
18468,2010,369,Louisiana,6,32
18469,2010,369,Maine,2,7
18470,2010,369,Maryland,8,24
18471,2010,369,Massachusetts,9,28
18472,2010,369,Michigan,13,44
18473,2010,369,Minnesota,7,37
18474,2010,369,Mississippi,4,18
18475,2010,369,Missouri,8,35
18476,2010,369,Montana,1,33
18477,2010,369,Nebraska,3,4
18478,2010,369,Nevada,4,11
18479,2010,369,New Hampshire,2,6
18480,2010,369,New Jersey,12,34
18481,2010,369,New Mexico,3,10
18482,2010,369,New York,26,43
18483,2010,369,North Carolina,13,36
18484,2010,369,North Dakota,1,2
18485,2010,369,Ohio,16,31
18486,2010,369,Oklahoma,5,27
18487,2010,369,Oregon,5,30
18488,2010,369,Pennsylvania,17,41
18489,2010,369,Rhode Island,2,49
18490,2010,369,South Carolina,6,39
18491,2010,369,South Dakota,1,9
18492,2010,369,Tennessee,9,19
18493,2010,369,Texas,34,42
18494,2010,369,Utah,4,12
18495,2010,369,Vermont,1,1
18496,2010,369,Virginia,11,29
18497,2010,369,Washington,9,38
18498,2010,369,West Virginia,3,5
18499,2010,369,Wisconsin,8,21
18500,2010,369,Wyoming,1,0
18501,2010,370,Alabama,6,48
18502,2010,370,Alaska,1,4
18503,2010,370,Arizona,9,24
18504,2010,370,Arkansas,4,17
18505,2010,370,California,51,49
18506,2010,370,Colorado,7,23
18507,2010,370,Connecticut,5,18
18508,2010,370,Delaware,1,14
18509,2010,370,Florida,25,47
18510,2010,370,Georgia,13,41
18511,2010,370,Hawaii,2,9
18512,2010,370,Idaho,2,16
18513,2010,370,Illinois,17,46
18514,2010,370,Indiana,9,27
18515,2010,370,Iowa,4,26
18516,2010,370,Kansas,4,15
18517,2010,370,Kentucky,6,21
18518,2010,370,Louisiana,6,33
18519,2010,370,Maine,2,8
18520,2010,370,Maryland,8,25
18521,2010,370,Massachusetts,9,29
18522,2010,370,Michigan,13,45
18523,2010,370,Minnesota,7,38
18524,2010,370,Mississippi,4,19
18525,2010,370,Missouri,8,36
18526,2010,370,Montana,1,34
18527,2010,370,Nebraska,3,5
18528,2010,370,Nevada,4,12
18529,2010,370,New Hampshire,2,7
18530,2010,370,New Jersey,12,35
18531,2010,370,New Mexico,3,11
18532,2010,370,New York,26,44
18533,2010,370,North Carolina,13,37
18534,2010,370,North Dakota,1,3
18535,2010,370,Ohio,16,32
18536,2010,370,Oklahoma,5,28
18537,2010,370,Oregon,5,31
18538,2010,370,Pennsylvania,17,42
18539,2010,370,Rhode Island,2,1
18540,2010,370,South Carolina,6,40
18541,2010,370,South Dakota,1,10
18542,2010,370,Tennessee,9,20
18543,2010,370,Texas,34,43
18544,2010,370,Utah,4,13
18545,2010,370,Vermont,1,2
18546,2010,370,Virginia,11,30
18547,2010,370,Washington,9,39
18548,2010,370,West Virginia,3,6
18549,2010,370,Wisconsin,8,22
18550,2010,370,Wyoming,1,0
18551,2010,371,Alabama,7,49
18552,2010,371,Alaska,1,4
18553,2010,371,Arizona,9,24
18554,2010,371,Arkansas,4,17
18555,2010,371,California,51,42
18556,2010,371,Colorado,7,23
18557,2010,371,Connecticut,5,18
18558,2010,371,Delaware,1,14
18559,2010,371,Florida,25,48
18560,2010,371,Georgia,13,41
18561,2010,371,Hawaii,2,9
18562,2010,371,Idaho,2,16
18563,2010,371,Illinois,17,47
18564,2010,371,Indiana,9,27
18565,2010,371,Iowa,4,26
18566,2010,371,Kansas,4,15
18567,2010,371,Kentucky,6,21
18568,2010,371,Louisiana,6,33
18569,2010,371,Maine,2,8
18570,2010,371,Maryland,8,25
18571,2010,371,Massachusetts,9,29
18572,2010,371,Michigan,13,46
18573,2010,371,Minnesota,7,38
18574,2010,371,Mississippi,4,19
18575,2010,371,Missouri,8,36
18576,2010,371,Montana,1,34
18577,2010,371,Nebraska,3,5
18578,2010,371,Nevada,4,12
18579,2010,371,New Hampshire,2,7
18580,2010,371,New Jersey,12,35
18581,2010,371,New Mexico,3,11
18582,2010,371,New York,26,45
18583,2010,371,North Carolina,13,37
18584,2010,371,North Dakota,1,3
18585,2010,371,Ohio,16,32
18586,2010,371,Oklahoma,5,28
18587,2010,371,Oregon,5,31
18588,2010,371,Pennsylvania,17,43
18589,2010,371,Rhode Island,2,1
18590,2010,371,South Carolina,6,40
18591,2010,371,South Dakota,1,10
18592,2010,371,Tennessee,9,20
18593,2010,371,Texas,34,44
18594,2010,371,Utah,4,13
18595,2010,371,Vermont,1,2
18596,2010,371,Virginia,11,30
18597,2010,371,Washington,9,39
18598,2010,371,West Virginia,3,6
18599,2010,371,Wisconsin,8,22
18600,2010,371,Wyoming,1,0
18601,2010,372,Alabama,7,16
18602,2010,372,Alaska,1,4
18603,2010,372,Arizona,9,25
18604,2010,372,Arkansas,4,18
18605,2010,372,California,51,43
18606,2010,372,Colorado,7,24
18607,2010,372,Connecticut,5,19
18608,2010,372,Delaware,1,14
18609,2010,372,Florida,26,49
18610,2010,372,Georgia,13,42
18611,2010,372,Hawaii,2,9
18612,2010,372,Idaho,2,17
18613,2010,372,Illinois,17,48
18614,2010,372,Indiana,9,28
18615,2010,372,Iowa,4,27
18616,2010,372,Kansas,4,15
18617,2010,372,Kentucky,6,22
18618,2010,372,Louisiana,6,34
18619,2010,372,Maine,2,8
18620,2010,372,Maryland,8,26
18621,2010,372,Massachusetts,9,30
18622,2010,372,Michigan,13,47
18623,2010,372,Minnesota,7,39
18624,2010,372,Mississippi,4,20
18625,2010,372,Missouri,8,37
18626,2010,372,Montana,1,35
18627,2010,372,Nebraska,3,5
18628,2010,372,Nevada,4,12
18629,2010,372,New Hampshire,2,7
18630,2010,372,New Jersey,12,36
18631,2010,372,New Mexico,3,11
18632,2010,372,New York,26,46
18633,2010,372,North Carolina,13,38
18634,2010,372,North Dakota,1,3
18635,2010,372,Ohio,16,33
18636,2010,372,Oklahoma,5,29
18637,2010,372,Oregon,5,32
18638,2010,372,Pennsylvania,17,44
18639,2010,372,Rhode Island,2,1
18640,2010,372,South Carolina,6,41
18641,2010,372,South Dakota,1,10
18642,2010,372,Tennessee,9,21
18643,2010,372,Texas,34,45
18644,2010,372,Utah,4,13
18645,2010,372,Vermont,1,2
18646,2010,372,Virginia,11,31
18647,2010,372,Washington,9,40
18648,2010,372,West Virginia,3,6
18649,2010,372,Wisconsin,8,23
18650,2010,372,Wyoming,1,0
18651,2010,373,Alabama,7,16
18652,2010,373,Alaska,1,4
18653,2010,373,Arizona,9,25
18654,2010,373,Arkansas,4,18
18655,2010,373,California,51,44
18656,2010,373,Colorado,7,24
18657,2010,373,Connecticut,5,19
18658,2010,373,Delaware,1,14
18659,2010,373,Florida,26,41
18660,2010,373,Georgia,13,43
18661,2010,373,Hawaii,2,9
18662,2010,373,Idaho,2,17
18663,2010,373,Illinois,18,49
18664,2010,373,Indiana,9,28
18665,2010,373,Iowa,4,27
18666,2010,373,Kansas,4,15
18667,2010,373,Kentucky,6,22
18668,2010,373,Louisiana,6,34
18669,2010,373,Maine,2,8
18670,2010,373,Maryland,8,26
18671,2010,373,Massachusetts,9,30
18672,2010,373,Michigan,13,48
18673,2010,373,Minnesota,7,39
18674,2010,373,Mississippi,4,20
18675,2010,373,Missouri,8,37
18676,2010,373,Montana,1,35
18677,2010,373,Nebraska,3,5
18678,2010,373,Nevada,4,12
18679,2010,373,New Hampshire,2,7
18680,2010,373,New Jersey,12,36
18681,2010,373,New Mexico,3,11
18682,2010,373,New York,26,47
18683,2010,373,North Carolina,13,38
18684,2010,373,North Dakota,1,3
18685,2010,373,Ohio,16,33
18686,2010,373,Oklahoma,5,29
18687,2010,373,Oregon,5,32
18688,2010,373,Pennsylvania,17,45
18689,2010,373,Rhode Island,2,1
18690,2010,373,South Carolina,6,42
18691,2010,373,South Dakota,1,10
18692,2010,373,Tennessee,9,21
18693,2010,373,Texas,34,46
18694,2010,373,Utah,4,13
18695,2010,373,Vermont,1,2
18696,2010,373,Virginia,11,31
18697,2010,373,Washington,9,40
18698,2010,373,West Virginia,3,6
18699,2010,373,Wisconsin,8,23
18700,2010,373,Wyoming,1,0
18701,2010,374,Alabama,7,16
18702,2010,374,Alaska,1,4
18703,2010,374,Arizona,9,25
18704,2010,374,Arkansas,4,18
18705,2010,374,California,51,45
18706,2010,374,Colorado,7,24
18707,2010,374,Connecticut,5,19
18708,2010,374,Delaware,1,14
18709,2010,374,Florida,26,42
18710,2010,374,Georgia,13,44
18711,2010,374,Hawaii,2,9
18712,2010,374,Idaho,2,17
18713,2010,374,Illinois,18,31
18714,2010,374,Indiana,9,28
18715,2010,374,Iowa,4,27
18716,2010,374,Kansas,4,15
18717,2010,374,Kentucky,6,22
18718,2010,374,Louisiana,6,35
18719,2010,374,Maine,2,8
18720,2010,374,Maryland,8,26
18721,2010,374,Massachusetts,9,30
18722,2010,374,Michigan,14,49
18723,2010,374,Minnesota,7,40
18724,2010,374,Mississippi,4,20
18725,2010,374,Missouri,8,38
18726,2010,374,Montana,1,36
18727,2010,374,Nebraska,3,5
18728,2010,374,Nevada,4,12
18729,2010,374,New Hampshire,2,7
18730,2010,374,New Jersey,12,37
18731,2010,374,New Mexico,3,11
18732,2010,374,New York,26,48
18733,2010,374,North Carolina,13,39
18734,2010,374,North Dakota,1,3
18735,2010,374,Ohio,16,34
18736,2010,374,Oklahoma,5,29
18737,2010,374,Oregon,5,33
18738,2010,374,Pennsylvania,17,46
18739,2010,374,Rhode Island,2,1
18740,2010,374,South Carolina,6,43
18741,2010,374,South Dakota,1,10
18742,2010,374,Tennessee,9,21
18743,2010,374,Texas,34,47
18744,2010,374,Utah,4,13
18745,2010,374,Vermont,1,2
18746,2010,374,Virginia,11,32
18747,2010,374,Washington,9,41
18748,2010,374,West Virginia,3,6
18749,2010,374,Wisconsin,8,23
18750,2010,374,Wyoming,1,0
18751,2010,375,Alabama,7,16
18752,2010,375,Alaska,1,4
18753,2010,375,Arizona,9,25
18754,2010,375,Arkansas,4,18
18755,2010,375,California,51,46
18756,2010,375,Colorado,7,24
18757,2010,375,Connecticut,5,19
18758,2010,375,Delaware,1,14
18759,2010,375,Florida,26,43
18760,2010,375,Georgia,13,45
18761,2010,375,Hawaii,2,9
18762,2010,375,Idaho,2,17
18763,2010,375,Illinois,18,32
18764,2010,375,Indiana,9,29
18765,2010,375,Iowa,4,27
18766,2010,375,Kansas,4,15
18767,2010,375,Kentucky,6,22
18768,2010,375,Louisiana,6,36
18769,2010,375,Maine,2,8
18770,2010,375,Maryland,8,26
18771,2010,375,Massachusetts,9,31
18772,2010,375,Michigan,14,28
18773,2010,375,Minnesota,7,41
18774,2010,375,Mississippi,4,20
18775,2010,375,Missouri,8,39
18776,2010,375,Montana,1,37
18777,2010,375,Nebraska,3,5
18778,2010,375,Nevada,4,12
18779,2010,375,New Hampshire,2,7
18780,2010,375,New Jersey,12,38
18781,2010,375,New Mexico,3,11
18782,2010,375,New York,27,49
18783,2010,375,North Carolina,13,40
18784,2010,375,North Dakota,1,3
18785,2010,375,Ohio,16,35
18786,2010,375,Oklahoma,5,30
18787,2010,375,Oregon,5,34
18788,2010,375,Pennsylvania,17,47
18789,2010,375,Rhode Island,2,1
18790,2010,375,South Carolina,6,44
18791,2010,375,South Dakota,1,10
18792,2010,375,Tennessee,9,21
18793,2010,375,Texas,34,48
18794,2010,375,Utah,4,13
18795,2010,375,Vermont,1,2
18796,2010,375,Virginia,11,33
18797,2010,375,Washington,9,42
18798,2010,375,West Virginia,3,6
18799,2010,375,Wisconsin,8,23
18800,2010,375,Wyoming,1,0
18801,2010,376,Alabama,7,16
18802,2010,376,Alaska,1,4
18803,2010,376,Arizona,9,25
18804,2010,376,Arkansas,4,18
18805,2010,376,California,51,47
18806,2010,376,Colorado,7,24
18807,2010,376,Connecticut,5,19
18808,2010,376,Delaware,1,14
18809,2010,376,Florida,26,44
18810,2010,376,Georgia,13,46
18811,2010,376,Hawaii,2,9
18812,2010,376,Idaho,2,17
18813,2010,376,Illinois,18,32
18814,2010,376,Indiana,9,29
18815,2010,376,Iowa,4,27
18816,2010,376,Kansas,4,15
18817,2010,376,Kentucky,6,22
18818,2010,376,Louisiana,6,36
18819,2010,376,Maine,2,8
18820,2010,376,Maryland,8,26
18821,2010,376,Massachusetts,9,31
18822,2010,376,Michigan,14,28
18823,2010,376,Minnesota,7,42
18824,2010,376,Mississippi,4,20
18825,2010,376,Missouri,8,40
18826,2010,376,Montana,1,37
18827,2010,376,Nebraska,3,5
18828,2010,376,Nevada,4,12
18829,2010,376,New Hampshire,2,7
18830,2010,376,New Jersey,12,38
18831,2010,376,New Mexico,3,11
18832,2010,376,New York,27,39
18833,2010,376,North Carolina,13,41
18834,2010,376,North Dakota,1,3
18835,2010,376,Ohio,16,35
18836,2010,376,Oklahoma,5,30
18837,2010,376,Oregon,5,34
18838,2010,376,Pennsylvania,17,48
18839,2010,376,Rhode Island,2,1
18840,2010,376,South Carolina,6,45
18841,2010,376,South Dakota,1,10
18842,2010,376,Tennessee,9,21
18843,2010,376,Texas,35,49
18844,2010,376,Utah,4,13
18845,2010,376,Vermont,1,2
18846,2010,376,Virginia,11,33
18847,2010,376,Washington,9,43
18848,2010,376,West Virginia,3,6
18849,2010,376,Wisconsin,8,23
18850,2010,376,Wyoming,1,0
18851,2010,377,Alabama,7,16
18852,2010,377,Alaska,1,4
18853,2010,377,Arizona,9,25
18854,2010,377,Arkansas,4,18
18855,2010,377,California,51,48
18856,2010,377,Colorado,7,24
18857,2010,377,Connecticut,5,19
18858,2010,377,Delaware,1,14
18859,2010,377,Florida,26,45
18860,2010,377,Georgia,13,47
18861,2010,377,Hawaii,2,9
18862,2010,377,Idaho,2,17
18863,2010,377,Illinois,18,32
18864,2010,377,Indiana,9,29
18865,2010,377,Iowa,4,27
18866,2010,377,Kansas,4,15
18867,2010,377,Kentucky,6,22
18868,2010,377,Louisiana,6,36
18869,2010,377,Maine,2,8
18870,2010,377,Maryland,8,26
18871,2010,377,Massachusetts,9,31
18872,2010,377,Michigan,14,28
18873,2010,377,Minnesota,7,43
18874,2010,377,Mississippi,4,20
18875,2010,377,Missouri,8,40
18876,2010,377,Montana,1,37
18877,2010,377,Nebraska,3,5
18878,2010,377,Nevada,4,12
18879,2010,377,New Hampshire,2,7
18880,2010,377,New Jersey,12,38
18881,2010,377,New Mexico,3,11
18882,2010,377,New York,27,39
18883,2010,377,North Carolina,13,41
18884,2010,377,North Dakota,1,3
18885,2010,377,Ohio,16,35
18886,2010,377,Oklahoma,5,30
18887,2010,377,Oregon,5,34
18888,2010,377,Pennsylvania,18,49
18889,2010,377,Rhode Island,2,1
18890,2010,377,South Carolina,6,46
18891,2010,377,South Dakota,1,10
18892,2010,377,Tennessee,9,21
18893,2010,377,Texas,35,42
18894,2010,377,Utah,4,13
18895,2010,377,Vermont,1,2
18896,2010,377,Virginia,11,33
18897,2010,377,Washington,9,44
18898,2010,377,West Virginia,3,6
18899,2010,377,Wisconsin,8,23
18900,2010,377,Wyoming,1,0
18901,2010,378,Alabama,7,16
18902,2010,378,Alaska,1,4
18903,2010,378,Arizona,9,25
18904,2010,378,Arkansas,4,18
18905,2010,378,California,52,49
18906,2010,378,Colorado,7,24
18907,2010,378,Connecticut,5,19
18908,2010,378,Delaware,1,14
18909,2010,378,Florida,26,46
18910,2010,378,Georgia,13,48
18911,2010,378,Hawaii,2,9
18912,2010,378,Idaho,2,17
18913,2010,378,Illinois,18,33
18914,2010,378,Indiana,9,29
18915,2010,378,Iowa,4,27
18916,2010,378,Kansas,4,15
18917,2010,378,Kentucky,6,22
18918,2010,378,Louisiana,6,37
18919,2010,378,Maine,2,8
18920,2010,378,Maryland,8,26
18921,2010,378,Massachusetts,9,32
18922,2010,378,Michigan,14,28
18923,2010,378,Minnesota,7,44
18924,2010,378,Mississippi,4,20
18925,2010,378,Missouri,8,41
18926,2010,378,Montana,1,38
18927,2010,378,Nebraska,3,5
18928,2010,378,Nevada,4,12
18929,2010,378,New Hampshire,2,7
18930,2010,378,New Jersey,12,39
18931,2010,378,New Mexico,3,11
18932,2010,378,New York,27,40
18933,2010,378,North Carolina,13,42
18934,2010,378,North Dakota,1,3
18935,2010,378,Ohio,16,36
18936,2010,378,Oklahoma,5,30
18937,2010,378,Oregon,5,35
18938,2010,378,Pennsylvania,18,31
18939,2010,378,Rhode Island,2,1
18940,2010,378,South Carolina,6,47
18941,2010,378,South Dakota,1,10
18942,2010,378,Tennessee,9,21
18943,2010,378,Texas,35,43
18944,2010,378,Utah,4,13
18945,2010,378,Vermont,1,2
18946,2010,378,Virginia,11,34
18947,2010,378,Washington,9,45
18948,2010,378,West Virginia,3,6
18949,2010,378,Wisconsin,8,23
18950,2010,378,Wyoming,1,0
18951,2010,379,Alabama,7,16
18952,2010,379,Alaska,1,4
18953,2010,379,Arizona,9,25
18954,2010,379,Arkansas,4,18
18955,2010,379,California,52,47
18956,2010,379,Colorado,7,24
18957,2010,379,Connecticut,5,19
18958,2010,379,Delaware,1,14
18959,2010,379,Florida,26,46
18960,2010,379,Georgia,14,49
18961,2010,379,Hawaii,2,9
18962,2010,379,Idaho,2,17
18963,2010,379,Illinois,18,33
18964,2010,379,Indiana,9,29
18965,2010,379,Iowa,4,27
18966,2010,379,Kansas,4,15
18967,2010,379,Kentucky,6,22
18968,2010,379,Louisiana,6,37
18969,2010,379,Maine,2,8
18970,2010,379,Maryland,8,26
18971,2010,379,Massachusetts,9,32
18972,2010,379,Michigan,14,28
18973,2010,379,Minnesota,7,44
18974,2010,379,Mississippi,4,20
18975,2010,379,Missouri,8,41
18976,2010,379,Montana,1,38
18977,2010,379,Nebraska,3,5
18978,2010,379,Nevada,4,12
18979,2010,379,New Hampshire,2,7
18980,2010,379,New Jersey,12,39
18981,2010,379,New Mexico,3,11
18982,2010,379,New York,27,40
18983,2010,379,North Carolina,13,42
18984,2010,379,North Dakota,1,3
18985,2010,379,Ohio,16,36
18986,2010,379,Oklahoma,5,30
18987,2010,379,Oregon,5,35
18988,2010,379,Pennsylvania,18,31
18989,2010,379,Rhode Island,2,1
18990,2010,379,South Carolina,6,48
18991,2010,379,South Dakota,1,10
18992,2010,379,Tennessee,9,21
18993,2010,379,Texas,35,43
18994,2010,379,Utah,4,13
18995,2010,379,Vermont,1,2
18996,2010,379,Virginia,11,34
18997,2010,379,Washington,9,45
18998,2010,379,West Virginia,3,6
18999,2010,379,Wisconsin,8,23
19000,2010,379,Wyoming,1,0
19001,2010,380,Alabama,7,16
19002,2010,380,Alaska,1,4
19003,2010,380,Arizona,9,26
19004,2010,380,Arkansas,4,18
19005,2010,380,California,52,48
19006,2010,380,Colorado,7,25
19007,2010,380,Connecticut,5,19
19008,2010,380,Delaware,1,14
19009,2010,380,Florida,26,47
19010,2010,380,Georgia,14,21
19011,2010,380,Hawaii,2,9
19012,2010,380,Idaho,2,17
19013,2010,380,Illinois,18,34
19014,2010,380,Indiana,9,30
19015,2010,380,Iowa,4,28
19016,2010,380,Kansas,4,15
19017,2010,380,Kentucky,6,23
19018,2010,380,Louisiana,6,38
19019,2010,380,Maine,2,8
19020,2010,380,Maryland,8,27
19021,2010,380,Massachusetts,9,33
19022,2010,380,Michigan,14,29
19023,2010,380,Minnesota,7,45
19024,2010,380,Mississippi,4,20
19025,2010,380,Missouri,8,42
19026,2010,380,Montana,1,39
19027,2010,380,Nebraska,3,5
19028,2010,380,Nevada,4,12
19029,2010,380,New Hampshire,2,7
19030,2010,380,New Jersey,12,40
19031,2010,380,New Mexico,3,11
19032,2010,380,New York,27,41
19033,2010,380,North Carolina,13,43
19034,2010,380,North Dakota,1,3
19035,2010,380,Ohio,16,37
19036,2010,380,Oklahoma,5,31
19037,2010,380,Oregon,5,36
19038,2010,380,Pennsylvania,18,32
19039,2010,380,Rhode Island,2,1
19040,2010,380,South Carolina,7,49
19041,2010,380,South Dakota,1,10
19042,2010,380,Tennessee,9,22
19043,2010,380,Texas,35,44
19044,2010,380,Utah,4,13
19045,2010,380,Vermont,1,2
19046,2010,380,Virginia,11,35
19047,2010,380,Washington,9,46
19048,2010,380,West Virginia,3,6
19049,2010,380,Wisconsin,8,24
19050,2010,380,Wyoming,1,0
19051,2010,381,Alabama,7,17
19052,2010,381,Alaska,1,4
19053,2010,381,Arizona,9,27
19054,2010,381,Arkansas,4,19
19055,2010,381,California,53,49
19056,2010,381,Colorado,7,26
19057,2010,381,Connecticut,5,20
19058,2010,381,Delaware,1,15
19059,2010,381,Florida,26,48
19060,2010,381,Georgia,14,22
19061,2010,381,Hawaii,2,9
19062,2010,381,Idaho,2,18
19063,2010,381,Illinois,18,35
19064,2010,381,Indiana,9,31
19065,2010,381,Iowa,4,29
19066,2010,381,Kansas,4,16
19067,2010,381,Kentucky,6,24
19068,2010,381,Louisiana,6,39
19069,2010,381,Maine,2,8
19070,2010,381,Maryland,8,28
19071,2010,381,Massachusetts,9,34
19072,2010,381,Michigan,14,30
19073,2010,381,Minnesota,7,46
19074,2010,381,Mississippi,4,21
19075,2010,381,Missouri,8,43
19076,2010,381,Montana,1,40
19077,2010,381,Nebraska,3,5
19078,2010,381,Nevada,4,12
19079,2010,381,New Hampshire,2,7
19080,2010,381,New Jersey,12,41
19081,2010,381,New Mexico,3,11
19082,2010,381,New York,27,42
19083,2010,381,North Carolina,13,44
19084,2010,381,North Dakota,1,3
19085,2010,381,Ohio,16,38
19086,2010,381,Oklahoma,5,32
19087,2010,381,Oregon,5,37
19088,2010,381,Pennsylvania,18,33
19089,2010,381,Rhode Island,2,1
19090,2010,381,South Carolina,7,14
19091,2010,381,South Dakota,1,10
19092,2010,381,Tennessee,9,23
19093,2010,381,Texas,35,45
19094,2010,381,Utah,4,13
19095,2010,381,Vermont,1,2
19096,2010,381,Virginia,11,36
19097,2010,381,Washington,9,47
19098,2010,381,West Virginia,3,6
19099,2010,381,Wisconsin,8,25
19100,2010,381,Wyoming,1,0
19101,2010,382,Alabama,7,17
19102,2010,382,Alaska,1,4
19103,2010,382,Arizona,9,27
19104,2010,382,Arkansas,4,19
19105,2010,382,California,53,36
19106,2010,382,Colorado,7,26
19107,2010,382,Connecticut,5,20
19108,2010,382,Delaware,1,15
19109,2010,382,Florida,27,49
19110,2010,382,Georgia,14,22
19111,2010,382,Hawaii,2,9
19112,2010,382,Idaho,2,18
19113,2010,382,Illinois,18,35
19114,2010,382,Indiana,9,31
19115,2010,382,Iowa,4,29
19116,2010,382,Kansas,4,16
19117,2010,382,Kentucky,6,24
19118,2010,382,Louisiana,6,40
19119,2010,382,Maine,2,8
19120,2010,382,Maryland,8,28
19121,2010,382,Massachusetts,9,34
19122,2010,382,Michigan,14,30
19123,2010,382,Minnesota,7,47
19124,2010,382,Mississippi,4,21
19125,2010,382,Missouri,8,44
19126,2010,382,Montana,1,41
19127,2010,382,Nebraska,3,5
19128,2010,382,Nevada,4,12
19129,2010,382,New Hampshire,2,7
19130,2010,382,New Jersey,12,42
19131,2010,382,New Mexico,3,11
19132,2010,382,New York,27,43
19133,2010,382,North Carolina,13,45
19134,2010,382,North Dakota,1,3
19135,2010,382,Ohio,16,39
19136,2010,382,Oklahoma,5,32
19137,2010,382,Oregon,5,38
19138,2010,382,Pennsylvania,18,33
19139,2010,382,Rhode Island,2,1
19140,2010,382,South Carolina,7,14
19141,2010,382,South Dakota,1,10
19142,2010,382,Tennessee,9,23
19143,2010,382,Texas,35,46
19144,2010,382,Utah,4,13
19145,2010,382,Vermont,1,2
19146,2010,382,Virginia,11,37
19147,2010,382,Washington,9,48
19148,2010,382,West Virginia,3,6
19149,2010,382,Wisconsin,8,25
19150,2010,382,Wyoming,1,0
19151,2010,383,Alabama,7,17
19152,2010,383,Alaska,1,4
19153,2010,383,Arizona,9,27
19154,2010,383,Arkansas,4,19
19155,2010,383,California,53,37
19156,2010,383,Colorado,7,26
19157,2010,383,Connecticut,5,20
19158,2010,383,Delaware,1,15
19159,2010,383,Florida,27,32
19160,2010,383,Georgia,14,22
19161,2010,383,Hawaii,2,9
19162,2010,383,Idaho,2,18
19163,2010,383,Illinois,18,36
19164,2010,383,Indiana,9,31
19165,2010,383,Iowa,4,29
19166,2010,383,Kansas,4,16
19167,2010,383,Kentucky,6,24
19168,2010,383,Louisiana,6,41
19169,2010,383,Maine,2,8
19170,2010,383,Maryland,8,28
19171,2010,383,Massachusetts,9,35
19172,2010,383,Michigan,14,30
19173,2010,383,Minnesota,7,48
19174,2010,383,Mississippi,4,21
19175,2010,383,Missouri,8,45
19176,2010,383,Montana,1,42
19177,2010,383,Nebraska,3,5
19178,2010,383,Nevada,4,12
19179,2010,383,New Hampshire,2,7
19180,2010,383,New Jersey,12,43
19181,2010,383,New Mexico,3,11
19182,2010,383,New York,27,44
19183,2010,383,North Carolina,13,46
